link_id,length,from_node_id,to_node_id
2010,38.41,1720,1721
2011,10.92,1721,1722
2021,7.56,1734,1735
2022,7.56,1735,1734
2023,110.8,1735,1736
2024,110.8,1736,1735
2028,451.79,1741,1742
2040,155.52,1754,1755
2041,26.44,1755,1756
2042,131.47,1756,1757
2043,230.31,1758,1759
2044,230.31,1759,1758
2045,350.57,1396,1760
2045,350.57,1396,1760
2046,350.57,1760,1396
2046,350.57,1760,1396
2047,79.25,1760,1761
2047,79.25,1760,1761
2048,79.25,1761,1760
2048,79.25,1761,1760
2049,135.21,1761,1762
2050,135.21,1762,1761
2051,73.1,1762,1763
2052,73.1,1763,1762
2053,446.93,1763,1764
2054,446.93,1764,1763
2055,123.47,1765,1766
2056,123.47,1766,1765
2057,92.09,1766,1761
2058,92.09,1761,1766
2059,112.8,1767,1766
2060,112.8,1766,1767
2061,366.12,1768,1769
2061,366.12,1768,1769
2062,110.05,1769,1770
2062,110.05,1769,1770
2063,38.46,1770,1699
2063,38.46,1770,1699
2065,281.21,1694,1771
2065,281.21,1694,1771
2120,433.42,1798,1799
2121,433.42,1799,1798
2122,92.93,1799,1800
2123,92.93,1800,1799
2124,412.0,1800,1801
2125,412.0,1801,1800
2126,24.15,1801,1802
2127,24.15,1802,1801
2128,2631.86,1802,1803
2129,2631.86,1803,1802
2142,303.21,1814,1815
2142,303.21,1814,1815
2143,392.38,1815,1816
2143,392.38,1815,1816
2144,463.58,1816,1817
2144,463.58,1816,1817
2145,9.66,1817,1818
2145,9.66,1817,1818
2147,234.38,1821,1822
2147,234.38,1821,1822
2151,28.32,1825,1826
2151,28.32,1825,1826
2151,28.32,1825,1826
2152,322.91,1826,762
2152,322.91,1826,762
2152,322.91,1826,762
2155,204.35,1828,1829
2155,204.35,1828,1829
2156,204.35,1829,1828
2156,204.35,1829,1828
2157,433.49,1829,1830
2157,433.49,1829,1830
2158,433.49,1830,1829
2158,433.49,1830,1829
2161,590.68,1832,1833
2169,229.51,1828,1840
2169,229.51,1828,1840
2170,8.58,1840,1841
2170,8.58,1840,1841
2171,173.1,1841,1842
2171,173.1,1841,1842
2172,8.62,1832,1843
2173,220.02,1843,1844
2173,220.02,1843,1844
2173,220.02,1843,1844
2174,9.51,1844,1845
2174,9.51,1844,1845
2174,9.51,1844,1845
2175,303.65,1845,1846
2175,303.65,1845,1846
2175,303.65,1845,1846
2176,299.73,1846,1847
2176,299.73,1846,1847
2176,299.73,1846,1847
2182,263.92,1852,609
2183,16.71,609,647
2190,30.37,1856,1857
2191,146.16,1857,1858
2200,63.84,1866,1867
2200,63.84,1866,1867
2201,19.42,1867,1422
2201,19.42,1867,1422
2206,340.21,1872,1873
2207,151.52,1873,1874
2211,65.25,1879,1880
2212,21.31,1880,1881
2213,42.96,1881,1882
2214,10.79,1882,1883
2215,49.7,1883,1884
2216,6.3,1884,1885
2217,46.75,1885,1879
2218,278.88,1881,1886
2220,426.63,1500,1888
2221,227.33,1888,1889
2222,416.72,1890,1891
2223,416.72,1891,1890
2224,239.66,1892,1893
2225,12.0,1894,1846
2225,12.0,1894,1846
2225,12.0,1894,1846
2226,12.0,1846,1894
2226,12.0,1846,1894
2226,12.0,1846,1894
2227,172.33,1846,1895
2227,172.33,1846,1895
2227,172.33,1846,1895
2228,172.33,1895,1846
2228,172.33,1895,1846
2228,172.33,1895,1846
2237,30.98,453,1900
2238,64.24,1900,1901
2239,13.88,1901,1902
2240,54.26,1902,1903
2240,54.26,1902,1903
2241,74.66,1903,1904
2241,74.66,1903,1904
2242,86.97,1904,1905
2243,197.01,1905,1906
2244,57.39,1906,1907
2245,50.22,1907,1908
2246,30.33,1909,1910
2247,122.99,1910,1911
2248,39.13,1911,1912
2249,67.83,1912,1913
2250,8.13,1913,1914
2251,61.54,1914,1915
2252,37.78,1915,1905
2253,65.5,1905,1916
2254,91.88,1916,1917
2255,52.47,1917,1918
2256,29.31,1918,1919
2257,347.07,1920,1921
2257,347.07,1920,1921
2257,347.07,1920,1921
2258,347.07,1921,1920
2258,347.07,1921,1920
2258,347.07,1921,1920
2259,74.91,1921,1922
2260,74.91,1922,1921
2261,10.48,1922,1923
2262,10.48,1923,1922
2263,234.18,1924,1925
2264,234.18,1925,1924
2265,196.6,1925,1926
2266,196.6,1926,1925
2267,233.17,1927,1928
2268,233.17,1928,1927
2269,198.09,1928,1929
2270,198.09,1929,1928
2271,204.1,1925,1928
2272,204.1,1928,1925
2273,204.38,1928,1930
2274,204.38,1930,1928
2275,211.41,1930,1822
2276,211.41,1822,1930
2287,195.51,1930,1936
2288,195.51,1936,1930
2289,66.7,1937,1938
2289,66.7,1937,1938
2290,969.47,1938,1939
2290,969.47,1938,1939
2290,969.47,1938,1939
2291,8.06,1939,1940
2292,394.84,1940,1941
2293,10.77,1941,1942
2303,295.51,1952,1953
2304,27.08,1953,1954
2305,307.95,1954,1955
2306,86.18,1955,1956
2307,403.95,1956,1957
2307,403.95,1956,1957
2308,127.4,1957,1958
2309,258.15,1959,1960
2310,258.15,1960,1959
2311,7.83,1960,1961
2312,7.83,1961,1960
2313,255.4,1961,1962
2314,255.4,1962,1961
2325,224.09,1968,833
2326,9.38,1969,1970
2327,9.38,1970,1969
2328,28.64,1970,1971
2329,28.64,1971,1970
2330,201.8,1971,1972
2331,201.8,1972,1971
2334,113.83,1973,1974
2334,113.83,1973,1974
2335,113.83,1974,1973
2335,113.83,1974,1973
2336,137.65,1974,1975
2336,137.65,1974,1975
2337,137.65,1975,1974
2337,137.65,1975,1974
2338,195.24,1976,1977
2338,195.24,1976,1977
2339,46.19,1977,1978
2339,46.19,1977,1978
2340,55.63,1978,1979
2340,55.63,1978,1979
2341,33.63,1979,1980
2341,33.63,1979,1980
2342,65.9,1980,1981
2342,65.9,1980,1981
2344,398.75,1983,1984
2344,398.75,1983,1984
2345,398.75,1984,1983
2345,398.75,1984,1983
2347,238.05,1986,1960
2348,228.1,1960,1987
2349,12.02,1987,1988
2350,477.51,1988,1989
2352,8.91,1992,1993
2353,128.2,1993,1994
2354,103.15,1994,1995
2355,162.39,1995,1996
2407,238.97,2019,2020
2408,98.09,2020,2021
2409,103.1,2021,2022
2410,9.41,2023,2024
2411,9.41,2024,2023
2412,332.43,2024,2025
2413,332.43,2025,2024
2430,450.87,2042,2043
2430,450.87,2042,2043
2431,25.63,2043,2044
2431,25.63,2043,2044
2440,601.92,2048,2049
2440,601.92,2048,2049
2441,100.51,2049,2050
2441,100.51,2049,2050
2442,42.05,2050,2051
2442,42.05,2050,2051
2443,15.55,2051,2052
2443,15.55,2051,2052
2444,33.86,2052,2053
2444,33.86,2052,2053
2445,313.54,2053,2054
2445,313.54,2053,2054
2446,30.65,2054,2055
2446,30.65,2054,2055
2447,12.53,2055,2056
2447,12.53,2055,2056
2448,194.02,2056,2057
2448,194.02,2056,2057
2448,194.02,2056,2057
2448,194.02,2056,2057
2448,194.02,2056,2057
2448,194.02,2056,2057
2449,187.67,2057,2058
2449,187.67,2057,2058
2449,187.67,2057,2058
2449,187.67,2057,2058
2450,8.12,2058,2059
2450,8.12,2058,2059
2450,8.12,2058,2059
2450,8.12,2058,2059
2451,168.35,2059,2060
2451,168.35,2059,2060
2451,168.35,2059,2060
2451,168.35,2059,2060
2452,28.39,2060,2061
2452,28.39,2060,2061
2452,28.39,2060,2061
2452,28.39,2060,2061
2453,8.22,2061,2062
2453,8.22,2061,2062
2453,8.22,2061,2062
2453,8.22,2061,2062
2454,31.87,2063,2064
2454,31.87,2063,2064
2454,31.87,2063,2064
2454,31.87,2063,2064
2454,31.87,2063,2064
2454,31.87,2063,2064
2455,112.92,2064,2065
2455,112.92,2064,2065
2455,112.92,2064,2065
2455,112.92,2064,2065
2455,112.92,2064,2065
2455,112.92,2064,2065
2456,124.99,2065,2066
2456,124.99,2065,2066
2456,124.99,2065,2066
2456,124.99,2065,2066
2457,9.03,2066,2067
2457,9.03,2066,2067
2457,9.03,2066,2067
2457,9.03,2066,2067
2458,191.48,2067,2068
2458,191.48,2067,2068
2458,191.48,2067,2068
2458,191.48,2067,2068
2459,7.18,2068,2069
2459,7.18,2068,2069
2459,7.18,2068,2069
2459,7.18,2068,2069
2460,7.59,2069,2070
2460,7.59,2069,2070
2460,7.59,2069,2070
2460,7.59,2069,2070
2461,11.14,2070,2071
2461,11.14,2070,2071
2461,11.14,2070,2071
2461,11.14,2070,2071
2462,166.02,2071,2072
2462,166.02,2071,2072
2462,166.02,2071,2072
2462,166.02,2071,2072
2463,20.95,2072,2073
2463,20.95,2072,2073
2463,20.95,2072,2073
2463,20.95,2072,2073
2464,145.69,2073,2074
2464,145.69,2073,2074
2464,145.69,2073,2074
2464,145.69,2073,2074
2466,243.27,2075,2076
2466,243.27,2075,2076
2467,94.04,2076,2077
2467,94.04,2076,2077
2468,14.01,2077,2078
2468,14.01,2077,2078
2469,188.46,2079,2080
2469,188.46,2079,2080
2470,291.96,2080,2081
2470,291.96,2080,2081
2471,35.8,2081,2051
2471,35.8,2081,2051
2472,190.91,2051,2082
2472,190.91,2051,2082
2473,127.49,2082,2078
2473,127.49,2082,2078
2474,10.93,2078,2083
2474,10.93,2078,2083
2475,226.01,2083,2084
2475,226.01,2083,2084
2478,10.93,2086,2087
2478,10.93,2086,2087
2479,10.93,2087,2086
2479,10.93,2087,2086
2480,227.35,2087,2088
2480,227.35,2087,2088
2481,227.35,2088,2087
2481,227.35,2088,2087
2488,45.89,2091,2092
2489,46.29,2093,2094
2495,159.3,2101,2102
2496,260.72,2103,2104
2497,172.12,2101,2105
2500,251.78,2108,2109
2501,112.26,2109,2110
2502,211.84,2110,2111
2503,319.45,2111,2112
2504,35.32,2112,2113
2505,112.17,2113,2114
2506,88.21,2114,2115
2507,209.52,2116,2117
2507,209.52,2116,2117
2507,209.52,2116,2117
2507,209.52,2116,2117
2508,9.89,2117,2066
2508,9.89,2117,2066
2508,9.89,2117,2066
2508,9.89,2117,2066
2509,147.86,2066,2118
2509,147.86,2066,2118
2509,147.86,2066,2118
2509,147.86,2066,2118
2510,31.94,2118,2119
2510,31.94,2118,2119
2510,31.94,2118,2119
2510,31.94,2118,2119
2511,104.39,2119,2062
2511,104.39,2119,2062
2511,104.39,2119,2062
2511,104.39,2119,2062
2512,49.29,2062,2120
2512,49.29,2062,2120
2512,49.29,2062,2120
2512,49.29,2062,2120
2513,105.7,2120,2121
2513,105.7,2120,2121
2513,105.7,2120,2121
2513,105.7,2120,2121
2514,137.4,2121,2122
2514,137.4,2121,2122
2514,137.4,2121,2122
2514,137.4,2121,2122
2515,8.99,2122,2123
2515,8.99,2122,2123
2515,8.99,2122,2123
2515,8.99,2122,2123
2516,193.01,2123,2124
2516,193.01,2123,2124
2516,193.01,2123,2124
2516,193.01,2123,2124
2529,8.25,2120,2137
2529,8.25,2120,2137
2529,8.25,2120,2137
2529,8.25,2120,2137
2530,33.53,2137,2138
2530,33.53,2137,2138
2530,33.53,2137,2138
2530,33.53,2137,2138
2531,163.0,2138,2139
2531,163.0,2138,2139
2531,163.0,2138,2139
2531,163.0,2138,2139
2532,7.66,2139,2140
2532,7.66,2139,2140
2532,7.66,2139,2140
2532,7.66,2139,2140
2533,187.57,2140,2141
2533,187.57,2140,2141
2533,187.57,2140,2141
2533,187.57,2140,2141
2534,195.54,2141,2142
2534,195.54,2141,2142
2534,195.54,2141,2142
2534,195.54,2141,2142
2534,195.54,2141,2142
2534,195.54,2141,2142
2535,11.06,2142,2143
2535,11.06,2142,2143
2536,29.83,2143,2144
2536,29.83,2143,2144
2537,315.33,2144,2145
2537,315.33,2144,2145
2538,39.76,2145,2146
2538,39.76,2145,2146
2539,15.19,2146,2081
2539,15.19,2146,2081
2540,35.44,2081,2147
2540,35.44,2081,2147
2541,87.73,2147,2148
2541,87.73,2147,2148
2542,51.54,2148,2149
2542,51.54,2148,2149
2543,333.99,2149,2150
2543,333.99,2149,2150
2544,50.46,2150,2151
2544,50.46,2150,2151
2546,186.09,2153,2154
2547,192.56,2155,2156
2547,192.56,2155,2156
2547,192.56,2155,2156
2547,192.56,2155,2156
2548,8.92,2156,2157
2548,8.92,2156,2157
2548,8.92,2156,2157
2548,8.92,2156,2157
2549,137.21,2157,2158
2549,137.21,2157,2158
2549,137.21,2157,2158
2549,137.21,2157,2158
2550,106.02,2158,2137
2550,106.02,2158,2137
2550,106.02,2158,2137
2550,106.02,2158,2137
2551,49.32,2137,2061
2551,49.32,2137,2061
2551,49.32,2137,2061
2551,49.32,2137,2061
2552,284.21,2061,2067
2552,284.21,2061,2067
2552,284.21,2061,2067
2552,284.21,2061,2067
2553,9.77,2067,2159
2553,9.77,2067,2159
2553,9.77,2067,2159
2553,9.77,2067,2159
2554,209.39,2159,2160
2554,209.39,2159,2160
2554,209.39,2159,2160
2554,209.39,2159,2160
2555,193.47,2161,2162
2556,479.71,2163,2164
2556,479.71,2163,2164
2557,288.94,2165,2166
2558,56.65,2167,2168
2559,313.36,2168,2102
2560,327.34,2169,2170
2561,310.37,2171,2125
2570,193.95,2181,2182
2570,193.95,2181,2182
2574,130.7,2188,2189
2574,130.7,2188,2189
2575,130.7,2189,2188
2575,130.7,2189,2188
2576,65.65,2189,2082
2576,65.65,2189,2082
2577,65.65,2082,2189
2577,65.65,2082,2189
2586,727.8,2197,2198
2587,10.71,2199,2200
2587,10.71,2199,2200
2588,10.71,2200,2199
2588,10.71,2200,2199
2589,226.32,2200,2201
2589,226.32,2200,2201
2590,226.32,2201,2200
2590,226.32,2201,2200
2613,111.12,2212,2189
2613,111.12,2212,2189
2614,111.12,2189,2212
2614,111.12,2189,2212
2615,223.21,2189,2213
2615,223.21,2189,2213
2616,223.21,2213,2189
2616,223.21,2213,2189
2805,414.5,2386,2387
2806,190.41,2387,2388
2819,481.12,2401,2402
2820,78.17,2402,2403
2821,93.25,2403,2404
2822,36.66,2404,2405
2823,38.14,2406,2407
2824,136.41,2407,2408
2825,229.08,2408,2409
2841,115.78,2423,2424
2842,428.05,2424,2425
2843,57.34,2425,2426
2847,195.14,2430,2431
2848,64.53,2431,2432
2849,16.58,2432,2433
3666,98.01,2909,2910
3666,98.01,2909,2910
3666,98.01,2909,2910
3667,17.97,2911,2912
3668,229.98,2913,2914
3669,397.86,2912,2915
3670,173.56,2915,2916
3671,44.35,2916,2917
3672,335.17,2917,2918
3673,34.85,2918,2919
3677,17.72,2923,2924
3678,248.75,2924,2925
3683,258.6,2929,2909
3686,90.24,2914,2934
3687,140.02,2934,2935
3688,55.61,2935,2936
3691,241.97,2939,2940
3692,76.88,2941,2929
3693,238.42,2942,2932
3695,80.88,2940,2943
3696,94.89,2944,2939
3696,94.89,2944,2939
3696,94.89,2944,2939
3697,178.62,2943,2945
3698,103.47,2945,2946
3699,428.93,2947,2948
3701,87.44,2950,2951
3701,87.44,2950,2951
3709,357.94,2958,2959
3710,422.43,2959,2960
3711,292.86,2960,2961
3712,29.5,2961,2962
3713,15.34,2962,2963
3714,37.11,2963,2964
3717,37.08,2966,2967
3718,125.56,2967,2968
3719,58.68,2968,2969
3720,147.01,2969,2970
3721,48.74,2970,2971
3722,168.51,2971,2972
3723,398.13,2972,2923
3727,193.56,2977,2978
3728,193.56,2978,2977
3729,172.17,2978,2979
3730,172.17,2979,2978
3741,104.8,2984,2985
3742,104.8,2985,2984
3743,1319.37,2986,2987
3746,125.74,2988,2989
3747,125.74,2989,2988
3748,84.21,2989,2990
3749,84.21,2990,2989
3750,171.26,2990,2991
3751,171.26,2991,2990
3752,71.86,2992,2993
3753,71.86,2993,2992
3754,79.99,2993,2994
3755,79.99,2994,2993
3756,83.21,2994,2991
3757,83.21,2991,2994
3758,53.45,2991,2995
3759,53.45,2995,2991
3768,119.37,3001,2988
3769,119.37,2988,3001
3770,146.83,2988,3002
3771,146.83,3002,2988
3772,234.2,3002,2979
3773,234.2,2979,3002
3774,88.22,3003,3004
3775,88.22,3004,3003
3776,85.34,3004,3005
3777,85.34,3005,3004
3778,168.7,3005,2994
3779,168.7,2994,3005
3780,62.75,2994,2978
3781,62.75,2978,2994
3782,243.18,2982,3002
3783,243.18,3002,2982
3784,71.88,3002,2990
3785,71.88,2990,3002
3786,67.4,2990,3005
3787,67.4,3005,2990
3788,395.81,3006,3007
3964,66.08,3128,3129
3965,111.24,3129,3130
3966,275.07,3131,3132
3967,232.61,3133,3131
3968,56.99,3131,3134
3969,464.55,3135,3136
3970,249.82,3136,3137
3971,260.08,3138,3139
3972,129.68,3139,3140
3973,98.09,3140,3141
3974,147.41,3142,3143
3975,47.3,3144,3145
3976,220.5,3146,3147
3977,743.03,3148,3149
3978,27.17,3149,3150
3979,35.6,3150,3151
3981,243.07,3154,3155
3982,17.51,3155,3156
3983,45.49,3156,3157
3984,305.69,3157,3158
3985,53.37,3158,3159
3989,108.41,3164,3165
3989,108.41,3164,3165
3990,793.2,3165,3166
3990,793.2,3165,3166
3990,793.2,3165,3166
3992,166.23,3169,3170
3993,154.46,3171,3130
3994,79.74,3130,3172
4006,74.43,3186,3187
4006,74.43,3186,3187
4007,454.71,3188,3189
4007,454.71,3188,3189
4011,284.04,3193,3194
4012,284.04,3194,3193
4015,410.45,3187,3198
4015,410.45,3187,3198
4017,76.92,3200,3201
4017,76.92,3200,3201
4020,143.25,3203,3204
4021,143.25,3204,3203
4022,298.21,3204,3205
4023,298.21,3205,3204
4024,292.81,3206,3207
4025,292.81,3207,3206
4026,141.47,3207,3208
4027,141.47,3208,3207
4028,130.18,3208,3209
4029,130.18,3209,3208
4030,130.34,3210,3211
4031,130.34,3211,3210
4032,160.99,3211,3212
4033,160.99,3212,3211
4034,331.52,3212,3213
4035,331.52,3213,3212
4036,264.1,3214,3215
4037,40.29,3215,3216
4051,126.25,3232,3233
4052,261.72,3233,3234
4053,93.19,3234,3235
4065,282.59,3247,3248
4066,282.59,3248,3247
4067,205.21,3248,3249
4068,205.21,3249,3248
4069,261.09,3250,3251
4069,261.09,3250,3251
4070,261.09,3251,3250
4070,261.09,3251,3250
4071,10.3,3251,3252
4072,10.3,3252,3251
4073,121.5,3252,3253
4074,121.5,3253,3252
4075,19.64,3253,3254
4076,19.64,3254,3253
4077,128.32,3254,3255
4078,128.32,3255,3254
4079,20.43,3256,3257
4080,26.46,3257,3258
4081,296.35,3258,3259
4082,271.97,3259,3260
4084,298.65,3262,3263
4085,14.23,3263,3264
4086,142.57,3264,3265
4087,126.22,3265,3252
4088,118.58,3252,3266
4089,124.03,3266,3267
4091,250.86,3269,3262
4092,250.86,3262,3269
4093,12.64,3262,3270
4094,12.64,3270,3262
4095,266.33,3270,3271
4095,266.33,3270,3271
4096,266.33,3271,3270
4096,266.33,3271,3270
4097,295.25,3271,3272
4098,295.25,3272,3271
4115,175.35,3289,3290
4115,175.35,3289,3290
4116,209.04,3290,3291
4116,209.04,3290,3291
4117,141.41,3291,3292
4117,141.41,3291,3292
4118,25.54,3292,3293
4118,25.54,3292,3293
4119,217.04,3293,3294
4119,217.04,3293,3294
4120,178.02,3294,3295
4120,178.02,3294,3295
4120,178.02,3294,3295
4120,178.02,3294,3295
4121,64.24,3295,3296
4121,64.24,3295,3296
4121,64.24,3295,3296
4121,64.24,3295,3296
4122,75.7,3297,3298
4124,9.85,3301,3266
4125,9.85,3266,3301
4126,121.4,3266,3302
4127,121.4,3302,3266
4128,20.46,3302,3303
4129,20.46,3303,3302
4130,132.51,3303,3304
4131,132.51,3304,3303
4132,22.31,3305,3306
4133,281.24,3306,3307
4141,186.66,3314,3315
4142,64.22,3315,3316
4143,83.31,3316,3317
4144,25.49,3317,3297
4145,9.28,3318,3319
4145,9.28,3318,3319
4146,9.28,3319,3318
4146,9.28,3319,3318
4147,303.66,3319,3320
4147,303.66,3319,3320
4147,303.66,3319,3320
4147,303.66,3319,3320
4147,303.66,3319,3320
4147,303.66,3319,3320
4148,303.66,3320,3319
4148,303.66,3320,3319
4148,303.66,3320,3319
4148,303.66,3320,3319
4148,303.66,3320,3319
4148,303.66,3320,3319
4149,262.27,3320,3321
4149,262.27,3320,3321
4149,262.27,3320,3321
4149,262.27,3320,3321
4150,262.27,3321,3320
4150,262.27,3321,3320
4150,262.27,3321,3320
4150,262.27,3321,3320
4160,170.35,3328,3304
4161,170.35,3304,3328
4162,124.66,3304,3255
4163,124.66,3255,3304
4164,127.18,3255,3329
4165,127.18,3329,3255
4166,105.62,3329,3330
4167,105.62,3330,3329
4168,17.2,3330,3331
4169,17.2,3331,3330
4170,255.81,3331,3249
4171,255.81,3249,3331
4172,42.36,3249,3269
4173,42.36,3269,3249
4174,196.54,3269,3316
4175,196.54,3316,3269
4182,195.06,3335,3320
4182,195.06,3335,3320
4182,195.06,3335,3320
4182,195.06,3335,3320
4183,195.06,3320,3335
4183,195.06,3320,3335
4183,195.06,3320,3335
4183,195.06,3320,3335
4184,122.99,3320,3336
4184,122.99,3320,3336
4184,122.99,3320,3336
4184,122.99,3320,3336
4185,122.99,3336,3320
4185,122.99,3336,3320
4185,122.99,3336,3320
4185,122.99,3336,3320
4186,86.74,3336,3337
4186,86.74,3336,3337
4186,86.74,3336,3337
4186,86.74,3336,3337
4187,86.74,3337,3336
4187,86.74,3337,3336
4187,86.74,3337,3336
4187,86.74,3337,3336
4188,62.56,3338,3305
4189,261.86,3339,3340
4189,261.86,3339,3340
4190,261.86,3340,3339
4190,261.86,3340,3339
4195,254.21,3343,3344
4196,254.21,3344,3343
4203,209.82,3347,3348
4204,209.82,3348,3347
4205,10.81,3348,3349
4206,10.81,3349,3348
4207,10.97,3350,3351
4208,10.97,3351,3350
4209,270.87,3351,3352
4209,270.87,3351,3352
4210,270.87,3352,3351
4210,270.87,3352,3351
4211,164.65,3352,3353
4211,164.65,3352,3353
4212,164.65,3353,3352
4212,164.65,3353,3352
4213,180.74,3353,3344
4214,180.74,3344,3353
4215,155.95,3344,3354
4216,155.95,3354,3344
4217,255.13,3354,3355
4218,255.13,3355,3354
4223,217.16,3360,3348
4224,234.16,3348,3351
4225,215.41,3351,3361
4235,104.88,3371,3372
4236,117.57,3372,3373
4237,79.08,3373,3374
4238,71.17,3374,3375
4239,26.02,3375,3376
4240,95.18,3376,3377
4268,236.36,3352,3347
4268,236.36,3352,3347
4269,236.36,3347,3352
4269,236.36,3347,3352
4281,69.63,3407,3408
4281,69.63,3407,3408
4282,455.84,3409,3410
4282,455.84,3409,3410
4283,73.25,3410,3411
4283,73.25,3410,3411
4309,124.48,3426,3427
4309,124.48,3426,3427
4310,532.1,3427,3428
4310,532.1,3427,3428
4314,242.5,3427,3432
4314,242.5,3427,3432
4318,69.16,3438,3426
4318,69.16,3438,3426
4326,650.79,3449,3450
4326,650.79,3449,3450
4327,188.08,3450,3438
4327,188.08,3450,3438
4337,1501.01,3465,3466
4337,1501.01,3465,3466
4340,456.6,3470,43
4341,182.65,43,3471
4342,2258.04,3471,3453
4345,344.02,3476,3477
4345,344.02,3476,3477
4358,522.94,3498,3499
4358,522.94,3498,3499
4383,390.52,3411,3428
4383,390.52,3411,3428
4392,90.63,3540,3541
4392,90.63,3540,3541
4393,65.23,3541,3542
4393,65.23,3541,3542
4400,69.11,3550,39
4400,69.11,3550,39
4405,453.96,3541,3554
4405,453.96,3541,3554
4406,130.51,3411,3555
4406,130.51,3411,3555
4411,642.54,3557,41
4423,81.03,3570,3410
4423,81.03,3570,3410
4439,104.2,3514,3432
4439,104.2,3514,3432
4440,26.34,3432,3540
4440,26.34,3432,3540
4468,71.62,3466,3607
4468,71.62,3466,3607
4472,84.77,3499,3570
4472,84.77,3499,3570
4482,672.26,3614,3615
4489,80.86,3542,3476
4489,80.86,3542,3476
4495,113.63,3607,3498
4495,113.63,3607,3498
4496,369.73,3498,3477
4496,369.73,3498,3477
4497,946.08,3477,3620
4497,946.08,3477,3620
4663,595.01,3784,3785
4663,595.01,3784,3785
4668,77.18,3794,3164
4668,77.18,3794,3164
4691,286.14,3168,3812
4691,286.14,3168,3812
4692,509.35,3813,3814
4693,509.35,3814,3813
4694,37.72,3814,3815
4695,37.72,3815,3814
4696,232.61,3815,3816
4697,232.61,3816,3815
4698,198.65,3816,3817
4699,198.65,3817,3816
4704,199.06,3823,3824
4719,556.9,3840,3841
4720,24.88,3841,3842
4721,61.8,3842,3843
4722,546.11,3843,3844
4723,640.46,3844,3845
4724,268.04,3845,3846
4725,17.25,3846,3847
4726,529.25,3847,3848
4728,280.64,3849,3850
4729,13.92,3850,3851
4730,264.85,3851,3852
4731,15.48,3852,3853
4732,1000.16,3853,3854
4750,522.58,3879,3880
4750,522.58,3879,3880
4752,199.42,3883,3884
4753,32.77,3885,3886
4753,32.77,3885,3886
4758,50.07,3890,3891
4759,103.12,3891,3892
4759,103.12,3891,3892
4760,153.19,3892,3893
4760,153.19,3892,3893
4761,103.75,3893,3894
4762,56.55,3894,3880
4771,109.7,3904,3905
4771,109.7,3904,3905
4777,223.0,3913,3914
4778,51.29,3914,3915
4781,581.22,3918,3919
4782,13.27,3919,3920
4783,158.7,3920,3921
4784,413.95,3921,3922
4799,212.94,3936,3937
4839,39.4,3965,3966
4839,39.4,3965,3966
4853,131.29,3979,3980
