fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c3611099998329,1.1万(4套),4,4套,套,11355,1.1万,元,"106.469981,29.576197;106.46968,29.576182;106.469563,29.576374;106.469815,29.576421;106.469954,29.576417",学府兴业,,3611099998329,resblock,3611099998329,学府兴业,106.46982063771,29.576298372683,30002,False
c3620024028237607,1.3万(4套),4,4套,套,12917,1.3万,元,"106.470587,29.566097;106.470493,29.565728;106.471176,29.565731;106.471117,29.565983",刘家院,,3620024028237607,resblock,3620024028237607,刘家院,106.47062,29.565795,30002,False
c36000000020363,2.2万(3套),3,3套,套,21704,2.2万,元,,渔人湾码头,,36000000020363,resblock,36000000020363,渔人湾码头,106.48204434327,29.578486395686,30002,False
c3611057163315,0.87万(3套),3,3套,套,8660,0.87万,元,"106.477711,29.567818;106.477154,29.567276;106.476462,29.567681;106.476215,29.567421;106.47692,29.566891;106.479045,29.567115;106.47878,29.567461;106.477935,29.567743",柏树村,,3611057163315,resblock,3611057163315,柏树村,106.47850415806,29.567289382768,30002,False
c3611057460854,0.67万(3套),3,3套,套,6666,0.67万,元,"106.480756,29.569016;106.480846,29.568662;106.481183,29.568325;106.481587,29.568207;106.481609,29.568678;106.481762,29.569012;106.482032,29.568925;106.482166,29.568745;106.482274,29.568808;106.482413,29.568705;106.482571,29.568631;106.482014,29.569322;106.48147,29.569224",临嘉村,,3611057460854,resblock,3611057460854,临嘉村,106.48136459115,29.568551298079,30002,False
c3611057899904,1万(3套),3,3套,套,10405,1万,元,"106.468422,29.570567;106.468535,29.570429;106.468822,29.570704;106.46919,29.570386;106.469267,29.570433;106.470152,29.570009;106.470421,29.570484;106.470228,29.570575;106.469927,29.570406;106.4695,29.570586;106.46946,29.570838;106.469693,29.571246;106.469756,29.571379;106.469141,29.571646;106.469074,29.571513;106.469649,29.571262;106.469172,29.570433;106.468624,29.570842",沙正街,,3611057899904,resblock,3611057899904,沙正街,106.46871687283,29.570628298585,30002,False
c366900464235185,0.93万(3套),3,3套,套,9266,0.93万,元,"106.468624,29.576354;106.467982,29.576884;106.468108,29.576932;106.468373,29.576735;106.468723,29.576881;106.468898,29.576665",同创大厦,,366900464235185,resblock,366900464235185,同创大厦,106.468516,29.576706,30002,False
c3611057901167,0.82万(2套),2,2套,套,8211,0.82万,元,"106.473844,29.576712;106.473978,29.576476;106.475083,29.57518;106.476098,29.573728;106.476826,29.573912;106.476862,29.57443;106.474733,29.577564",上中渡口,,3611057901167,resblock,3611057901167,上中渡口,106.47526553315,29.575272562723,30002,False
c3620035202348081,0.93万(2套),2,2套,套,9297,0.93万,元,"106.46888,29.567543;106.468907,29.56728;106.469303,29.5673;106.469271,29.567551;106.469267,29.567559;106.469087,29.567547",沙南街8号,,3620035202348081,resblock,3620035202348081,沙南街8号,106.468979,29.56746,30002,False
c36000000000840,1.5万(1套),1,1套,套,15189,1.5万,元,,沙坪坝正街,,36000000000840,resblock,36000000000840,沙坪坝正街,106.47106616111,29.570550367335,30002,False
c36000000012187,0.86万(1套),1,1套,套,8583,0.86万,元,,小龙坎新街90...,,36000000012187,resblock,36000000012187,小龙坎新街90号,106.46997119024,29.565763548646,30002,False
c36000000063613,0.63万(1套),1,1套,套,6265,0.63万,元,,柏树林,,36000000063613,resblock,36000000063613,柏树林,106.47830228031,29.567201759021,30002,False
c3611055917914,0.71万(1套),1,1套,套,7109,0.71万,元,"106.482845,29.566314;106.483276,29.56609;106.483455,29.566181;106.48342,29.566432;106.483361,29.566636;106.482876,29.56662",江边村,,3611055917914,resblock,3611055917914,江边村,106.48316007198,29.566312825178,30002,False
c3611057860074,1.3万(1套),1,1套,套,13041,1.3万,元,"106.468148,29.568564;106.468642,29.568328;106.468813,29.568658;106.468229,29.568808",沙南街47号,,3611057860074,resblock,3611057860074,沙南街47号,106.46853820288,29.568486524113,30002,False
c3611100144903,1.2万(1套),1,1套,套,11905,1.2万,元,"106.465597,29.564912;106.465422,29.564563;106.46504,29.564696;106.465283,29.565073",鑫源大厦,,3611100144903,resblock,3611100144903,鑫源大厦,106.465413,29.564759,30002,False
c3620020424190063,2万(1套),1,1套,套,19696,2万,元,"106.473457,29.576672;106.473219,29.576327;106.473332,29.576229;106.473776,29.576284;106.473601,29.576629",重大新华楼,,3620020424190063,resblock,3620020424190063,重大新华楼,106.473564,29.576498,30002,False
c3620035860107299,0.66万(1套),1,1套,套,6556,0.66万,元,"106.479229,29.564146;106.479588,29.564142;106.479543,29.563868;106.479247,29.563907",工人村43号,,3620035860107299,resblock,3620035860107299,工人村43号,106.479369,29.563966,30002,False
c3611099881015,1.5万(350套),350,350套,套,15264,1.5万,元,"106.501327,29.568917;106.50144,29.568626;106.501992,29.567888;106.503483,29.56726;106.504166,29.566718;106.504732,29.566749;106.505531,29.567488;106.506138,29.569215;106.506775,29.569258;106.506749,29.570892;106.506192,29.570888;106.506016,29.570711;106.503726,29.570735;106.503389,29.570429;106.502266,29.571006;106.501911,29.570696",华润中央公园,,3611099881015,resblock,3611099881015,华润中央公园,106.50416855273,29.56929714606,30002,False
c3611057077012,1.2万(241套),241,241套,套,12246,1.2万,元,"106.489543,29.57019;106.491618,29.569915;106.491959,29.569506;106.492211,29.568548;106.492606,29.568273;106.492642,29.568046;106.492435,29.567802;106.49187,29.567496;106.492534,29.567088;106.492804,29.566475;106.492723,29.566436;106.491564,29.567103;106.488627,29.569318",东海岸,,3611057077012,resblock,3611057077012,东海岸,106.49048,29.568965,30002,False
c3611055110960,1万(168套),168,168套,套,10066,1万,元,"106.487655,29.570346;106.48805,29.570668;106.487862,29.570919;106.489398,29.571273;106.48955,29.571493;106.489757,29.572741;106.488814,29.573126;106.487215,29.5741;106.487206,29.573417;106.487026,29.573228;106.486299,29.572953;106.486191,29.572561;106.486514,29.57176",东方港湾,,3611055110960,resblock,3611055110960,东方港湾,106.487996,29.572066,30002,False
c3611099957604,1.6万(141套),141,141套,套,15554,1.6万,元,"106.502859,29.574858;106.505698,29.576338;106.505783,29.576024;106.505847,29.574505;106.505403,29.574623;106.505079,29.574572;106.504953,29.574085;106.504446,29.574132;106.504118,29.573763;106.503462,29.573834;106.503308,29.574147;106.503313,29.574143",东原D7一期,,3611099957604,resblock,3611099957604,东原D7一期,106.50444316132,29.574669018137,30002,False
c3611058134956,1.1万(118套),118,118套,套,10625,1.1万,元,"106.485791,29.562822;106.487246,29.563431;106.487165,29.564271;106.485549,29.565787;106.484194,29.565148;106.483376,29.565171;106.482541,29.565297;106.482374,29.564123;106.483533,29.564088;106.484351,29.564127;106.484741,29.564288;106.48496,29.563965;106.485373,29.56411;106.485701,29.563514;106.485571,29.563235",华宇金沙港湾,,3611058134956,resblock,3611058134956,华宇金沙港湾,106.48530458833,29.564403570645,30002,False
c3611100483006,1.5万(105套),105,105套,套,15177,1.5万,元,"106.502616,29.57198;106.504031,29.571744;106.50497,29.570833;106.505491,29.571171;106.506187,29.571936;106.506371,29.572396;106.506313,29.5728;106.505909,29.573554;106.505846,29.573825;106.505798,29.57445;106.505142,29.574517;106.505039,29.573995;106.50445,29.574026;106.504167,29.573547;106.503467,29.573649;106.50329,29.573087",东原D7四期,,3611100483006,resblock,3611100483006,东原D7四期,106.504566,29.572431,30002,False
c3611100488062,1.4万(96套),96,96套,套,13856,1.4万,元,"106.491145,29.572326;106.489896,29.570983;106.48947,29.571097;106.490094,29.572781;106.490575,29.572707",东方明珠,,3611100488062,resblock,3611100488062,东方明珠,106.490178,29.571882,30002,False
c3611099742928,1.3万(87套),87,87套,套,12742,1.3万,元,"106.495825,29.568724;106.495475,29.569039;106.495151,29.569203;106.494864,29.568897;106.494478,29.569101;106.494487,29.56845;106.494568,29.56819;106.494545,29.567861;106.495133,29.567735;106.495484,29.567656;106.495875,29.567676;106.496131,29.567994;106.496131,29.568324;106.496023,29.568457",中海北滨华庭,,3611099742928,resblock,3611099742928,中海北滨华庭,106.4953,29.568277,30002,False
c3611099996573,1.3万(78套),78,78套,套,13442,1.3万,元,"106.501435,29.576028;106.501219,29.573923;106.500267,29.573586;106.500115,29.5739;106.500303,29.573978;106.500456,29.574504;106.500357,29.574819;106.499872,29.575353",东原D8公馆,,3611099996573,resblock,3611099996573,东原D8公馆,106.50086,29.574622,30002,False
c3611099957561,1.5万(70套),70,70套,套,14517,1.5万,元,"106.502248,29.574418;106.502715,29.574724;106.503281,29.57379;106.5032,29.573295;106.50241,29.571936;106.501745,29.571991",东原D7二期,,3611099957561,resblock,3611099957561,东原D7二期,106.50258,29.573303,30002,False
c3620041241538930,1.8万(64套),64,64套,套,18209,1.8万,元,,洺悦府,,3620041241538930,resblock,3620041241538930,洺悦府,106.48815921106,29.574705657433,30002,False
c3611099957992,1.2万(59套),59,59套,套,12012,1.2万,元,"106.491401,29.571784;106.491684,29.570194;106.490615,29.570158;106.490036,29.57039;106.490089,29.57079",东海岸焦点,,3611099957992,resblock,3611099957992,东海岸焦点,106.49091595587,29.571050758041,30002,False
c3611099958402,1.6万(54套),54,54套,套,15553,1.6万,元,"106.49565,29.565241;106.493853,29.566007;106.494177,29.567279;106.494365,29.5677;106.495448,29.567578;106.497806,29.56684;106.498444,29.566015;106.498893,29.565285;106.498408,29.564723;106.498237,29.564067;106.496845,29.564444;106.496705,29.56466;106.495978,29.565006",中海北滨1号,,3611099958402,resblock,3611099958402,中海北滨1号,106.496593,29.565901,30002,False
c3611099958708,1.2万(50套),50,50套,套,12023,1.2万,元,"106.496476,29.572766;106.497056,29.572577;106.498511,29.574705;106.498646,29.575094;106.497671,29.574701",元佳广场,,3611099958708,resblock,3611099958708,元佳广场,106.49731164327,29.573873599651,30002,False
c3611055152943,1.3万(48套),48,48套,套,12595,1.3万,元,"106.488944,29.57604;106.48951,29.575286;106.489923,29.57531;106.490849,29.575035;106.491459,29.575137;106.49207,29.575773;106.49057,29.576559",绿地新都会,,3611055152943,resblock,3611055152943,绿地新都会,106.49050269575,29.575869722874,30002,False
c3620054469608268,2.2万(48套),48,48套,套,21853,2.2万,元,,保利阅江台,,3620054469608268,resblock,3620054469608268,保利阅江台,106.48935941494,29.579428354986,30002,False
c3611057082265,0.8万(43套),43,43套,套,7953,0.8万,元,"106.492717,29.570728;106.492816,29.569467;106.493072,29.569554;106.493472,29.569781;106.493629,29.570276;106.493597,29.570751",科苑小区,,3611057082265,resblock,3611057082265,科苑小区,106.492944,29.570021,30002,False
c3611057681879,1.1万(27套),27,27套,套,11348,1.1万,元,"106.499285,29.578573;106.499168,29.578408;106.499213,29.578172;106.499393,29.57807;106.49968,29.578039;106.499707,29.57763;106.499766,29.577579;106.500327,29.577458;106.500871,29.577045;106.501297,29.576484;106.501544,29.576547;106.501338,29.576904;106.501365,29.577395;106.501477,29.577528;106.501643,29.577595;106.501634,29.577886;106.501428,29.57809;106.501001,29.57831;106.500489,29.578447;106.499366,29.5786",石韵桂园,,3611057681879,resblock,3611057681879,石韵桂园,106.500781,29.57767,30002,False
c3611099749511,1.1万(27套),27,27套,套,10590,1.1万,元,"106.50101,29.565843;106.501194,29.565953;106.502205,29.566082;106.502744,29.565725;106.502294,29.565321;106.501863,29.565109;106.501603,29.565403;106.501234,29.565309;106.501023,29.565324;106.50096,29.56545",前卫江畔,,3611099749511,resblock,3611099749511,前卫江畔,106.501823,29.565635,30002,False
c3620030260343592,1.2万(26套),26,26套,套,11737,1.2万,元,"106.499293,29.57736;106.499903,29.577316;106.499504,29.576767;106.499158,29.576994",凯洋富润园,,3620030260343592,resblock,3620030260343592,凯洋富润园,106.499481,29.577189,30002,False
c3611057683781,1.5万(24套),24,24套,套,14979,1.5万,元,"106.503784,29.578321;106.505352,29.579625;106.504687,29.580033;106.504045,29.57959;106.503717,29.579727;106.503308,29.579503;106.503762,29.57904",溪岸上品,,3611057683781,resblock,3611057683781,溪岸上品,106.5041270616,29.579554857251,30002,False
c3611057083245,0.9万(23套),23,23套,套,9021,0.9万,元,"106.494909,29.5703;106.494909,29.569938;106.494532,29.569781;106.493768,29.570135;106.493705,29.570669;106.493696,29.571179;106.492924,29.571721;106.492663,29.572161;106.492789,29.572451;106.493615,29.572836;106.494621,29.571336",山水家园,,3611057083245,resblock,3611057083245,山水家园,106.49393188388,29.571555757392,30002,False
c3611099959571,1万(19套),19,19套,套,10175,1万,元,"106.502513,29.577462;106.502724,29.577206;106.504072,29.577874;106.503896,29.578047",雪屿佳苑,,3611099959571,resblock,3611099959571,雪屿佳苑,106.50334715515,29.577816262065,30002,False
c3611099824000,1.3万(18套),18,18套,套,12956,1.3万,元,"106.484942,29.563918;106.485351,29.564016;106.485656,29.563466;106.485221,29.5634;106.485149,29.563549",拉菲公馆,,3611099824000,resblock,3611099824000,拉菲公馆,106.48524462787,29.563406362652,30002,False
c3611100693817,1.1万(18套),18,18套,套,10830,1.1万,元,"106.494394,29.583587;106.492292,29.583186;106.492328,29.58204;106.494609,29.582409",家益佳禾园A区,,3611100693817,resblock,3611100693817,家益佳禾园A区,106.493529,29.582855,30002,False
c3611099958158,1.6万(17套),17,17套,套,15508,1.6万,元,"106.495327,29.565289;106.495201,29.565077;106.495394,29.564955;106.495556,29.565222",中海维拉公馆,,3611099958158,resblock,3611099958158,中海维拉公馆,106.49536059463,29.565087597743,30002,False
c3611063875494,(14套),14,14套,套,0,,元,"106.502064,29.576052;106.504781,29.577485;106.505668,29.576449;106.502802,29.574949;106.502326,29.575546",东原D7三期,,3611063875494,resblock,3611063875494,东原D7三期,106.50361,29.576229,30002,False
c3611099958367,0.76万(12套),12,12套,套,7563,0.76万,元,"106.494864,29.569762;106.493867,29.56902;106.496113,29.567732;106.497074,29.56858;106.496966,29.568611",天赐龙都,,3611099958367,resblock,3611099958367,天赐龙都,106.494918,29.569408,30002,False
c3611099960816,0.98万(12套),12,12套,套,9835,0.98万,元,"106.497159,29.575703;106.497213,29.575149;106.497819,29.575267;106.497748,29.57571",汉通大厦,,3611099960816,resblock,3611099960816,汉通大厦,106.49762106478,29.575546921798,30002,False
c3611100695239,1.1万(9套),9,9套,套,11243,1.1万,元,"106.495364,29.582409;106.49527,29.583025;106.494551,29.583021;106.494785,29.582303",石油家益佳禾园...,,3611100695239,resblock,3611100695239,石油家益佳禾园E区,106.49498564739,29.58299434222,30002,False
c3611099958407,1.3万(8套),8,8套,套,12634,1.3万,元,"106.497986,29.575899;106.498156,29.575298;106.498601,29.575345;106.498444,29.575962",北陆新居,,3611099958407,resblock,3611099958407,北陆新居,106.49819936822,29.575379148801,30002,False
c3611057760851,1万(7套),7,7套,套,10182,1万,元,"106.498812,29.572934;106.498053,29.571847;106.497164,29.572381;106.497262,29.572711;106.498179,29.573834;106.498758,29.573107",五福苑,,3611057760851,resblock,3611057760851,五福苑,106.49797566742,29.573079775253,30002,False
c3611099961450,0.75万(6套),6,6套,套,7499,0.75万,元,"106.495556,29.568988;106.496463,29.568407;106.496912,29.569271;106.496777,29.570056;106.496373,29.571171;106.495825,29.571218;106.495538,29.570936;106.495259,29.569907",康盛园,,3611099961450,resblock,3611099961450,康盛园,106.496204,29.569726,30002,False
c36000000001618,0.74万(5套),5,5套,套,7432,0.74万,元,,大石坝五村,,36000000001618,resblock,36000000001618,大石坝五村,106.49973312694,29.573998992569,30002,False
c3611060163905,0.77万(4套),4,4套,套,7660,0.77万,元,"106.495093,29.575687;106.495115,29.574992;106.497132,29.575145;106.496836,29.57593",大石坝七村,,3611060163905,resblock,3611060163905,大石坝七村,106.49601403712,29.575469470385,30002,False
c3611100695137,1.1万(4套),4,4套,套,11034,1.1万,元,"106.492238,29.581977;106.4916,29.581647;106.491497,29.582986;106.492144,29.583092",石油家益佳禾园...,,3611100695137,resblock,3611100695137,石油家益佳禾园D区,106.49193701595,29.582714629622,30002,False
c3620030258241537,0.94万(4套),4,4套,套,9407,0.94万,元,"106.494379,29.576076;106.494711,29.576017;106.49494,29.575526;106.495021,29.575188;106.494267,29.575357",麗錦苑,,3620030258241537,resblock,3620030258241537,麗錦苑,106.494605,29.575611,30002,False
